Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade
08,Kalmar,0882,Oskarshamn,18-29,3595,265,73,"0,073713","0,020306"
08,Kalmar,0882,Oskarshamn,30-39,3076,324,132,"0,105332","0,042913"
08,Kalmar,0882,Oskarshamn,40-49,3236,382,142,"0,118047","0,043881"
08,Kalmar,0882,Oskarshamn,50-59,3525,510,188,"0,144681","0,053333"
08,Kalmar,0882,Oskarshamn,60-69,3131,1640,232,"0,523794","0,074098"
08,Kalmar,0882,Oskarshamn,70-79,3255,2830,612,"0,869432","0,188018"
08,Kalmar,0882,Oskarshamn,80-89,1525,1437,1133,"0,942295","0,742951"
08,Kalmar,0882,Oskarshamn,90 eller äldre,295,278,238,"0,942373","0,806780"
08,Kalmar,0883,Västervik,18-29,4216,442,121,"0,104839","0,028700"
08,Kalmar,0883,Västervik,30-39,3705,590,165,"0,159244","0,044534"
08,Kalmar,0883,Västervik,40-49,3896,667,234,"0,171201","0,060062"
08,Kalmar,0883,Västervik,50-59,4958,1191,345,"0,240218","0,069585"
08,Kalmar,0883,Västervik,60-69,5086,3895,370,"0,765828","0,072749"
08,Kalmar,0883,Västervik,70-79,5140,4432,689,"0,862257","0,134047"
08,Kalmar,0883,Västervik,80-89,2342,2166,1359,"0,924851","0,580273"
08,Kalmar,0883,Västervik,90 eller äldre,544,511,422,"0,939338","0,775735"
08,Kalmar,0884,Vimmerby,18-29,2028,145,51,"0,071499","0,025148"
08,Kalmar,0884,Vimmerby,30-39,1789,140,50,"0,078256","0,027949"
08,Kalmar,0884,Vimmerby,40-49,1693,178,68,"0,105139","0,040165"
08,Kalmar,0884,Vimmerby,50-59,2067,320,113,"0,154814","0,054669"
08,Kalmar,0884,Vimmerby,60-69,1935,1048,131,"0,541602","0,067700"
08,Kalmar,0884,Vimmerby,70-79,1896,1578,276,"0,832278","0,145570"
08,Kalmar,0884,Vimmerby,80-89,925,858,593,"0,927568","0,641081"
08,Kalmar,0884,Vimmerby,90 eller äldre,203,175,154,"0,862069","0,758621"
08,Kalmar,0885,Borgholm,18-29,935,70,54,"0,074866","0,057754"
08,Kalmar,0885,Borgholm,30-39,957,92,77,"0,096134","0,080460"
08,Kalmar,0885,Borgholm,40-49,1039,153,122,"0,147257","0,117421"
08,Kalmar,0885,Borgholm,50-59,1423,310,211,"0,217850","0,148278"
08,Kalmar,0885,Borgholm,60-69,1914,1389,234,"0,725705","0,122257"
08,Kalmar,0885,Borgholm,70-79,1965,1710,322,"0,870229","0,163868"
08,Kalmar,0885,Borgholm,80-89,834,770,441,"0,923261","0,528777"
08,Kalmar,0885,Borgholm,90 eller äldre,157,140,116,"0,891720","0,738854"
09,Gotland,0980,Gotland,18-29,7699,530,244,"0,068840","0,031692"
09,Gotland,0980,Gotland,30-39,6660,686,315,"0,103003","0,047297"
09,Gotland,0980,Gotland,40-49,6865,760,359,"0,110706","0,052294"
09,Gotland,0980,Gotland,50-59,8047,1125,606,"0,139804","0,075308"
09,Gotland,0980,Gotland,60-69,8182,2994,674,"0,365925","0,082376"
09,Gotland,0980,Gotland,70-79,7640,6712,1400,"0,878534","0,183246"
09,Gotland,0980,Gotland,80-89,3293,3097,2592,"0,940480","0,787124"
09,Gotland,0980,Gotland,90 eller äldre,656,610,545,"0,929878","0,830793"
10,Blekinge,1060,Olofström,18-29,1705,100,46,"0,058651","0,026979"
10,Blekinge,1060,Olofström,30-39,1431,105,45,"0,073375","0,031447"
10,Blekinge,1060,Olofström,40-49,1383,117,59,"0,084599","0,042661"
10,Blekinge,1060,Olofström,50-59,1935,182,102,"0,094057","0,052713"
10,Blekinge,1060,Olofström,60-69,1652,664,88,"0,401937","0,053269"
10,Blekinge,1060,Olofström,70-79,1602,1395,203,"0,870787","0,126717"
10,Blekinge,1060,Olofström,80-89,907,815,519,"0,898567","0,572216"
10,Blekinge,1060,Olofström,90 eller äldre,190,159,129,"0,836842","0,678947"
10,Blekinge,1080,Karlskrona,18-29,10046,820,265,"0,081625","0,026379"
10,Blekinge,1080,Karlskrona,30-39,8058,847,317,"0,105113","0,039340"
10,Blekinge,1080,Karlskrona,40-49,8326,983,450,"0,118064","0,054048"
10,Blekinge,1080,Karlskrona,50-59,8060,1163,541,"0,144293","0,067122"
10,Blekinge,1080,Karlskrona,60-69,7241,3166,540,"0,437232","0,074575"
10,Blekinge,1080,Karlskrona,70-79,7068,6291,877,"0,890068","0,124080"
10,Blekinge,1080,Karlskrona,80-89,3314,3118,2303,"0,940857","0,694931"
10,Blekinge,1080,Karlskrona,90 eller äldre,727,671,636,"0,922971","0,874828"
10,Blekinge,1081,Ronneby,18-29,3497,293,83,"0,083786","0,023735"
10,Blekinge,1081,Ronneby,30-39,3273,324,137,"0,098992","0,041858"
10,Blekinge,1081,Ronneby,40-49,3563,399,169,"0,111984","0,047432"
10,Blekinge,1081,Ronneby,50-59,3780,456,222,"0,120635","0,058730"
10,Blekinge,1081,Ronneby,60-69,3396,1564,234,"0,460542","0,068905"
10,Blekinge,1081,Ronneby,70-79,3444,3106,420,"0,901858","0,121951"
10,Blekinge,1081,Ronneby,80-89,1700,1586,1043,"0,932941","0,613529"
10,Blekinge,1081,Ronneby,90 eller äldre,390,357,328,"0,915385","0,841026"
10,Blekinge,1082,Karlshamn,18-29,4238,309,112,"0,072912","0,026428"
10,Blekinge,1082,Karlshamn,30-39,3654,328,136,"0,089765","0,037219"
10,Blekinge,1082,Karlshamn,40-49,3629,391,176,"0,107743","0,048498"
10,Blekinge,1082,Karlshamn,50-59,4539,552,260,"0,121613","0,057281"
10,Blekinge,1082,Karlshamn,60-69,3789,1483,183,"0,391396","0,048298"
10,Blekinge,1082,Karlshamn,70-79,3858,3256,325,"0,843961","0,084241"
10,Blekinge,1082,Karlshamn,80-89,1927,1699,1020,"0,881681","0,529320"
10,Blekinge,1082,Karlshamn,90 eller äldre,404,328,316,"0,811881","0,782178"
10,Blekinge,1083,Sölvesborg,18-29,2121,144,44,"0,067893","0,020745"
10,Blekinge,1083,Sölvesborg,30-39,1891,152,67,"0,080381","0,035431"
10,Blekinge,1083,Sölvesborg,40-49,2025,197,95,"0,097284","0,046914"
10,Blekinge,1083,Sölvesborg,50-59,2418,275,159,"0,113730","0,065757"
10,Blekinge,1083,Sölvesborg,60-69,2261,974,152,"0,430783","0,067227"
10,Blekinge,1083,Sölvesborg,70-79,2236,1953,186,"0,873435","0,083184"
10,Blekinge,1083,Sölvesborg,80-89,1034,948,467,"0,916828","0,451644"
10,Blekinge,1083,Sölvesborg,90 eller äldre,199,183,152,"0,919598","0,763819"
12,Skåne,1214,Svalöv,18-29,1778,102,34,"0,057368","0,019123"
12,Skåne,1214,Svalöv,30-39,1985,177,58,"0,089169","0,029219"
12,Skåne,1214,Svalöv,40-49,1887,210,95,"0,111288","0,050344"
12,Skåne,1214,Svalöv,50-59,1931,233,110,"0,120663","0,056965"
12,Skåne,1214,Svalöv,60-69,1492,750,80,"0,502681","0,053619"
12,Skåne,1214,Svalöv,70-79,1258,1089,143,"0,865660","0,113672"
12,Skåne,1214,Svalöv,80-89,500,442,313,"0,884000","0,626000"
12,Skåne,1214,Svalöv,90 eller äldre,112,103,99,"0,919643","0,883929"
12,Skåne,1230,Staffanstorp,18-29,2724,162,66,"0,059471","0,024229"
12,Skåne,1230,Staffanstorp,30-39,3401,279,122,"0,082035","0,035872"
12,Skåne,1230,Staffanstorp,40-49,3866,374,169,"0,096741","0,043714"
12,Skåne,1230,Staffanstorp,50-59,3314,391,176,"0,117984","0,053108"
12,Skåne,1230,Staffanstorp,60-69,2007,886,105,"0,441455","0,052317"
12,Skåne,1230,Staffanstorp,70-79,2315,1978,159,"0,854428","0,068683"
12,Skåne,1230,Staffanstorp,80-89,1206,1117,639,"0,926202","0,529851"
12,Skåne,1230,Staffanstorp,90 eller äldre,197,174,165,"0,883249","0,837563"
12,Skåne,1231,Burlöv,18-29,2655,157,57,"0,059134","0,021469"
12,Skåne,1231,Burlöv,30-39,2751,194,73,"0,070520","0,026536"
12,Skåne,1231,Burlöv,40-49,2641,223,105,"0,084438","0,039758"
12,Skåne,1231,Burlöv,50-59,2334,252,130,"0,107969","0,055698"
12,Skåne,1231,Burlöv,60-69,1844,679,96,"0,368221","0,052061"
12,Skåne,1231,Burlöv,70-79,1577,1233,198,"0,781864","0,125555"
12,Skåne,1231,Burlöv,80-89,748,637,355,"0,851604","0,474599"
12,Skåne,1231,Burlöv,90 eller äldre,130,115,94,"0,884615","0,723077"
12,Skåne,1233,Vellinge,18-29,3392,161,33,"0,047465","0,009729"
12,Skåne,1233,Vellinge,30-39,3662,226,73,"0,061715","0,019934"
12,Skåne,1233,Vellinge,40-49,5298,372,144,"0,070215","0,027180"
12,Skåne,1233,Vellinge,50-59,5434,492,209,"0,090541","0,038462"
12,Skåne,1233,Vellinge,60-69,3743,1589,178,"0,424526","0,047555"
12,Skåne,1233,Vellinge,70-79,4496,3885,819,"0,864101","0,182162"
12,Skåne,1233,Vellinge,80-89,1814,1683,1042,"0,927784","0,574421"
12,Skåne,1233,Vellinge,90 eller äldre,328,294,284,"0,896341","0,865854"
12,Skåne,1256,Östra Göinge,18-29,1979,127,47,"0,064174","0,023749"
12,Skåne,1256,Östra Göinge,30-39,1720,144,82,"0,083721","0,047674"
12,Skåne,1256,Östra Göinge,40-49,1746,166,96,"0,095074","0,054983"
12,Skåne,1256,Östra Göinge,50-59,1928,207,135,"0,107365","0,070021"
12,Skåne,1256,Östra Göinge,60-69,1646,523,105,"0,317740","0,063791"
12,Skåne,1256,Östra Göinge,70-79,1609,1151,158,"0,715351","0,098198"
12,Skåne,1256,Östra Göinge,80-89,713,639,446,"0,896213","0,625526"
12,Skåne,1256,Östra Göinge,90 eller äldre,163,143,136,"0,877301","0,834356"
12,Skåne,1257,Örkelljunga,18-29,1341,73,33,"0,054437","0,024609"
12,Skåne,1257,Örkelljunga,30-39,1207,73,34,"0,060481","0,028169"
12,Skåne,1257,Örkelljunga,40-49,1213,117,65,"0,096455","0,053586"
12,Skåne,1257,Örkelljunga,50-59,1391,143,90,"0,102804","0,064702"
12,Skåne,1257,Örkelljunga,60-69,1298,428,59,"0,329738","0,045455"
12,Skåne,1257,Örkelljunga,70-79,1208,952,191,"0,788079","0,158113"
12,Skåne,1257,Örkelljunga,80-89,515,445,333,"0,864078","0,646602"
12,Skåne,1257,Örkelljunga,90 eller äldre,130,114,111,"0,876923","0,853846"
12,Skåne,1260,Bjuv,18-29,2083,109,50,"0,052328","0,024004"
12,Skåne,1260,Bjuv,30-39,1902,125,66,"0,065720","0,034700"
12,Skåne,1260,Bjuv,40-49,2079,179,85,"0,086099","0,040885"
12,Skåne,1260,Bjuv,50-59,2152,204,113,"0,094796","0,052509"
12,Skåne,1260,Bjuv,60-69,1633,692,97,"0,423760","0,059400"
12,Skåne,1260,Bjuv,70-79,1486,1225,217,"0,824361","0,146030"
12,Skåne,1260,Bjuv,80-89,575,501,345,"0,871304","0,600000"
12,Skåne,1260,Bjuv,90 eller äldre,93,79,74,"0,849462","0,795699"
12,Skåne,1261,Kävlinge,18-29,3287,191,53,"0,058108","0,016124"
12,Skåne,1261,Kävlinge,30-39,3951,327,111,"0,082764","0,028094"
12,Skåne,1261,Kävlinge,40-49,5012,428,164,"0,085395","0,032721"
12,Skåne,1261,Kävlinge,50-59,4232,443,185,"0,104679","0,043715"
12,Skåne,1261,Kävlinge,60-69,2759,1120,167,"0,405944","0,060529"
12,Skåne,1261,Kävlinge,70-79,3156,2720,308,"0,861850","0,097592"
12,Skåne,1261,Kävlinge,80-89,1223,1110,684,"0,907604","0,559280"
12,Skåne,1261,Kävlinge,90 eller äldre,226,203,184,"0,898230","0,814159"
12,Skåne,1262,Lomma,18-29,2190,101,34,"0,046119","0,015525"
12,Skåne,1262,Lomma,30-39,2296,194,71,"0,084495","0,030923"
12,Skåne,1262,Lomma,40-49,3982,300,110,"0,075339","0,027624"
12,Skåne,1262,Lomma,50-59,3467,342,137,"0,098644","0,039515"
12,Skåne,1262,Lomma,60-69,2192,1034,100,"0,471715","0,045620"
12,Skåne,1262,Lomma,70-79,2581,2356,214,"0,912824","0,082914"
12,Skåne,1262,Lomma,80-89,1323,1243,752,"0,939531","0,568405"
12,Skåne,1262,Lomma,90 eller äldre,236,220,211,"0,932203","0,894068"
12,Skåne,1263,Svedala,18-29,2309,137,55,"0,059333","0,023820"
12,Skåne,1263,Svedala,30-39,3084,231,109,"0,074903","0,035344"
12,Skåne,1263,Svedala,40-49,3490,333,162,"0,095415","0,046418"
12,Skåne,1263,Svedala,50-59,2741,318,144,"0,116016","0,052536"
12,Skåne,1263,Svedala,60-69,2091,1141,109,"0,545672","0,052128"
12,Skåne,1263,Svedala,70-79,1984,1787,161,"0,900706","0,081149"
12,Skåne,1263,Svedala,80-89,792,728,402,"0,919192","0,507576"
12,Skåne,1263,Svedala,90 eller äldre,166,156,148,"0,939759","0,891566"
12,Skåne,1264,Skurup,18-29,2059,135,47,"0,065566","0,022827"
12,Skåne,1264,Skurup,30-39,1952,179,82,"0,091701","0,042008"
12,Skåne,1264,Skurup,40-49,2059,197,96,"0,095678","0,046625"
12,Skåne,1264,Skurup,50-59,2272,245,130,"0,107835","0,057218"
12,Skåne,1264,Skurup,60-69,1826,511,108,"0,279847","0,059146"
12,Skåne,1264,Skurup,70-79,1586,1342,181,"0,846154","0,114124"
12,Skåne,1264,Skurup,80-89,653,564,345,"0,863706","0,528331"
12,Skåne,1264,Skurup,90 eller äldre,145,123,115,"0,848276","0,793103"
12,Skåne,1265,Sjöbo,18-29,2287,175,55,"0,076519","0,024049"
12,Skåne,1265,Sjöbo,30-39,2274,224,92,"0,098505","0,040457"
12,Skåne,1265,Sjöbo,40-49,2325,239,104,"0,102796","0,044731"
12,Skåne,1265,Sjöbo,50-59,2796,337,186,"0,120529","0,066524"
12,Skåne,1265,Sjöbo,60-69,2505,980,150,"0,391218","0,059880"
12,Skåne,1265,Sjöbo,70-79,2180,1794,211,"0,822936","0,096789"
12,Skåne,1265,Sjöbo,80-89,926,818,368,"0,883369","0,397408"
12,Skåne,1265,Sjöbo,90 eller äldre,187,157,105,"0,839572","0,561497"
12,Skåne,1266,Hörby,18-29,1939,130,47,"0,067045","0,024239"
12,Skåne,1266,Hörby,30-39,1946,168,65,"0,086331","0,033402"
12,Skåne,1266,Hörby,40-49,1929,230,101,"0,119233","0,052359"
12,Skåne,1266,Hörby,50-59,2066,231,112,"0,111810","0,054211"
12,Skåne,1266,Hörby,60-69,1970,600,108,"0,304569","0,054822"
12,Skåne,1266,Hörby,70-79,1650,1358,199,"0,823030","0,120606"
12,Skåne,1266,Hörby,80-89,722,611,375,"0,846260","0,519391"
12,Skåne,1266,Hörby,90 eller äldre,190,153,142,"0,805263","0,747368"
12,Skåne,1267,Höör,18-29,1854,159,56,"0,085761","0,030205"
12,Skåne,1267,Höör,30-39,2029,191,84,"0,094135","0,041400"
12,Skåne,1267,Höör,40-49,2196,249,102,"0,113388","0,046448"
12,Skåne,1267,Höör,50-59,2331,292,134,"0,125268","0,057486"
12,Skåne,1267,Höör,60-69,2038,940,121,"0,461237","0,059372"
12,Skåne,1267,Höör,70-79,1705,1460,285,"0,856305","0,167155"
12,Skåne,1267,Höör,80-89,710,626,416,"0,881690","0,585915"
12,Skåne,1267,Höör,90 eller äldre,194,160,150,"0,824742","0,773196"
12,Skåne,1270,Tomelilla,18-29,1719,137,41,"0,079697","0,023851"
12,Skåne,1270,Tomelilla,30-39,1568,147,58,"0,093750","0,036990"
12,Skåne,1270,Tomelilla,40-49,1551,173,94,"0,111541","0,060606"
12,Skåne,1270,Tomelilla,50-59,1682,188,104,"0,111772","0,061831"
12,Skåne,1270,Tomelilla,60-69,1860,740,91,"0,397849","0,048925"
12,Skåne,1270,Tomelilla,70-79,1619,1376,264,"0,849907","0,163064"
12,Skåne,1270,Tomelilla,80-89,756,700,556,"0,925926","0,735450"
12,Skåne,1270,Tomelilla,90 eller äldre,161,142,132,"0,881988","0,819876"
12,Skåne,1272,Bromölla,18-29,1486,102,38,"0,068641","0,025572"
12,Skåne,1272,Bromölla,30-39,1442,134,63,"0,092926","0,043689"
12,Skåne,1272,Bromölla,40-49,1549,147,84,"0,094900","0,054229"
12,Skåne,1272,Bromölla,50-59,1715,205,133,"0,119534","0,077551"
12,Skåne,1272,Bromölla,60-69,1505,486,81,"0,322924","0,053821"
12,Skåne,1272,Bromölla,70-79,1550,1348,203,"0,869677","0,130968"
12,Skåne,1272,Bromölla,80-89,676,622,432,"0,920118","0,639053"
12,Skåne,1272,Bromölla,90 eller äldre,126,113,99,"0,896825","0,785714"
12,Skåne,1273,Osby,18-29,1617,115,51,"0,071119","0,031540"
12,Skåne,1273,Osby,30-39,1510,111,65,"0,073510","0,043046"
12,Skåne,1273,Osby,40-49,1492,122,79,"0,081769","0,052949"
12,Skåne,1273,Osby,50-59,1718,192,117,"0,111758","0,068102"
12,Skåne,1273,Osby,60-69,1533,602,78,"0,392694","0,050881"
12,Skåne,1273,Osby,70-79,1581,1368,126,"0,865275","0,079696"
12,Skåne,1273,Osby,80-89,795,746,470,"0,938365","0,591195"
12,Skåne,1273,Osby,90 eller äldre,201,183,173,"0,910448","0,860697"
12,Skåne,1275,Perstorp,18-29,1030,54,19,"0,052427","0,018447"
12,Skåne,1275,Perstorp,30-39,930,66,36,"0,070968","0,038710"
12,Skåne,1275,Perstorp,40-49,810,64,34,"0,079012","0,041975"
12,Skåne,1275,Perstorp,50-59,970,96,60,"0,098969","0,061856"
12,Skåne,1275,Perstorp,60-69,858,201,40,"0,234266","0,046620"
12,Skåne,1275,Perstorp,70-79,756,561,90,"0,742063","0,119048"
12,Skåne,1275,Perstorp,80-89,377,336,208,"0,891247","0,551724"
12,Skåne,1275,Perstorp,90 eller äldre,73,62,58,"0,849315","0,794521"
12,Skåne,1276,Klippan,18-29,2423,115,53,"0,047462","0,021874"
12,Skåne,1276,Klippan,30-39,2129,157,82,"0,073744","0,038516"
12,Skåne,1276,Klippan,40-49,2122,176,97,"0,082941","0,045712"
12,Skåne,1276,Klippan,50-59,2434,219,120,"0,089975","0,049302"
12,Skåne,1276,Klippan,60-69,2041,702,81,"0,343949","0,039686"
12,Skåne,1276,Klippan,70-79,1923,1594,222,"0,828913","0,115445"
12,Skåne,1276,Klippan,80-89,841,728,451,"0,865636","0,536266"
12,Skåne,1276,Klippan,90 eller äldre,201,168,159,"0,835821","0,791045"
12,Skåne,1277,Åstorp,18-29,2066,86,31,"0,041626","0,015005"
12,Skåne,1277,Åstorp,30-39,2090,130,63,"0,062201","0,030144"
12,Skåne,1277,Åstorp,40-49,2181,157,84,"0,071985","0,038514"
12,Skåne,1277,Åstorp,50-59,2067,179,104,"0,086599","0,050314"
12,Skåne,1277,Åstorp,60-69,1478,472,86,"0,319350","0,058187"
12,Skåne,1277,Åstorp,70-79,1434,1165,186,"0,812413","0,129707"
12,Skåne,1277,Åstorp,80-89,589,507,309,"0,860781","0,524618"
12,Skåne,1277,Åstorp,90 eller äldre,111,94,84,"0,846847","0,756757"
12,Skåne,1278,Båstad,18-29,1558,70,26,"0,044929","0,016688"
12,Skåne,1278,Båstad,30-39,1456,84,33,"0,057692","0,022665"
12,Skåne,1278,Båstad,40-49,1743,159,79,"0,091222","0,045324"
12,Skåne,1278,Båstad,50-59,2096,197,99,"0,093989","0,047233"
12,Skåne,1278,Båstad,60-69,2206,1110,110,"0,503173","0,049864"
12,Skåne,1278,Båstad,70-79,2331,2073,219,"0,889318","0,093951"
12,Skåne,1278,Båstad,80-89,1053,983,582,"0,933523","0,552707"
12,Skåne,1278,Båstad,90 eller äldre,240,216,206,"0,900000","0,858333"
12,Skåne,1280,Malmö,18-29,59369,3231,949,"0,054422","0,015985"
12,Skåne,1280,Malmö,30-39,60979,3876,1295,"0,063563","0,021237"
12,Skåne,1280,Malmö,40-49,45657,3075,1248,"0,067350","0,027334"
12,Skåne,1280,Malmö,50-59,38556,3746,1575,"0,097157","0,040850"
12,Skåne,1280,Malmö,60-69,30882,11121,1572,"0,360113","0,050903"
12,Skåne,1280,Malmö,70-79,23806,18601,3242,"0,781358","0,136184"
12,Skåne,1280,Malmö,80-89,11311,9597,6583,"0,848466","0,582000"
12,Skåne,1280,Malmö,90 eller äldre,2895,2413,2230,"0,833506","0,770294"
12,Skåne,1281,Lund,18-29,28671,1884,503,"0,065711","0,017544"
12,Skåne,1281,Lund,30-39,16708,1542,580,"0,092291","0,034714"
12,Skåne,1281,Lund,40-49,15147,1747,703,"0,115336","0,046412"
12,Skåne,1281,Lund,50-59,13434,1811,784,"0,134807","0,058359"
12,Skåne,1281,Lund,60-69,11498,5005,846,"0,435293","0,073578"
12,Skåne,1281,Lund,70-79,10361,8954,1537,"0,864202","0,148345"
12,Skåne,1281,Lund,80-89,4305,3959,2643,"0,919628","0,613937"
12,Skåne,1281,Lund,90 eller äldre,1004,909,813,"0,905378","0,809761"
12,Skåne,1282,Landskrona,18-29,6202,270,79,"0,043534","0,012738"
12,Skåne,1282,Landskrona,30-39,6149,404,147,"0,065702","0,023906"
12,Skåne,1282,Landskrona,40-49,5871,550,214,"0,093681","0,036450"
12,Skåne,1282,Landskrona,50-59,5818,615,282,"0,105706","0,048470"
12,Skåne,1282,Landskrona,60-69,5046,2239,264,"0,443718","0,052319"
12,Skåne,1282,Landskrona,70-79,4697,3962,663,"0,843517","0,141154"
12,Skåne,1282,Landskrona,80-89,1942,1737,1436,"0,894439","0,739444"
12,Skåne,1282,Landskrona,90 eller äldre,398,353,336,"0,886935","0,844221"
12,Skåne,1283,Helsingborg,18-29,23032,1218,439,"0,052883","0,019060"
12,Skåne,1283,Helsingborg,30-39,20296,1373,574,"0,067649","0,028281"
12,Skåne,1283,Helsingborg,40-49,19016,1653,705,"0,086927","0,037074"
12,Skåne,1283,Helsingborg,50-59,19181,2033,906,"0,105990","0,047234"
12,Skåne,1283,Helsingborg,60-69,15286,5692,881,"0,372367","0,057634"
12,Skåne,1283,Helsingborg,70-79,13248,10377,1960,"0,783288","0,147947"
12,Skåne,1283,Helsingborg,80-89,5942,5163,3467,"0,868899","0,583474"
12,Skåne,1283,Helsingborg,90 eller äldre,1377,1200,1104,"0,871460","0,801743"
12,Skåne,1284,Höganäs,18-29,2612,148,68,"0,056662","0,026034"
12,Skåne,1284,Höganäs,30-39,2668,233,100,"0,087331","0,037481"
12,Skåne,1284,Höganäs,40-49,3532,313,148,"0,088618","0,041903"
12,Skåne,1284,Höganäs,50-59,3666,435,216,"0,118658","0,058920"
12,Skåne,1284,Höganäs,60-69,3340,1706,195,"0,510778","0,058383"
12,Skåne,1284,Höganäs,70-79,3764,3379,438,"0,897715","0,116366"
12,Skåne,1284,Höganäs,80-89,1519,1390,937,"0,915076","0,616853"
12,Skåne,1284,Höganäs,90 eller äldre,358,314,300,"0,877095","0,837989"
12,Skåne,1285,Eslöv,18-29,4654,378,128,"0,081220","0,027503"
12,Skåne,1285,Eslöv,30-39,4427,407,165,"0,091936","0,037271"
12,Skåne,1285,Eslöv,40-49,4511,467,193,"0,103525","0,042784"
12,Skåne,1285,Eslöv,50-59,4497,541,252,"0,120302","0,056037"
12,Skåne,1285,Eslöv,60-69,3455,1603,210,"0,463965","0,060781"
12,Skåne,1285,Eslöv,70-79,3011,2550,373,"0,846895","0,123879"
12,Skåne,1285,Eslöv,80-89,1403,1268,917,"0,903778","0,653599"
12,Skåne,1285,Eslöv,90 eller äldre,310,277,257,"0,893548","0,829032"
12,Skåne,1286,Ystad,18-29,3640,322,127,"0,088462","0,034890"
12,Skåne,1286,Ystad,30-39,3302,385,175,"0,116596","0,052998"
12,Skåne,1286,Ystad,40-49,3495,444,215,"0,127039","0,061516"
12,Skåne,1286,Ystad,50-59,4075,597,313,"0,146503","0,076810"
12,Skåne,1286,Ystad,60-69,4263,2154,289,"0,505278","0,067793"
12,Skåne,1286,Ystad,70-79,4223,3752,537,"0,888468","0,127161"
12,Skåne,1286,Ystad,80-89,1809,1639,894,"0,906025","0,494196"
12,Skåne,1286,Ystad,90 eller äldre,435,378,305,"0,868966","0,701149"
12,Skåne,1287,Trelleborg,18-29,5732,324,114,"0,056525","0,019888"
12,Skåne,1287,Trelleborg,30-39,5718,444,177,"0,077650","0,030955"
12,Skåne,1287,Trelleborg,40-49,5758,501,225,"0,087009","0,039076"
12,Skåne,1287,Trelleborg,50-59,6379,739,358,"0,115849","0,056122"
12,Skåne,1287,Trelleborg,60-69,5136,2340,278,"0,455607","0,054128"
12,Skåne,1287,Trelleborg,70-79,4737,4016,712,"0,847794","0,150306"
12,Skåne,1287,Trelleborg,80-89,2178,1939,1360,"0,890266","0,624426"
12,Skåne,1287,Trelleborg,90 eller äldre,449,393,365,"0,875278","0,812918"
12,Skåne,1290,Kristianstad,18-29,12420,974,450,"0,078422","0,036232"
12,Skåne,1290,Kristianstad,30-39,10589,977,570,"0,092266","0,053829"
12,Skåne,1290,Kristianstad,40-49,10255,1081,646,"0,105412","0,062994"
12,Skåne,1290,Kristianstad,50-59,10951,1301,837,"0,118802","0,076431"
12,Skåne,1290,Kristianstad,60-69,9656,3537,701,"0,366301","0,072597"
12,Skåne,1290,Kristianstad,70-79,8937,7430,1178,"0,831375","0,131812"
12,Skåne,1290,Kristianstad,80-89,4163,3827,2748,"0,919289","0,660101"
12,Skåne,1290,Kristianstad,90 eller äldre,960,856,801,"0,891667","0,834375"
12,Skåne,1291,Simrishamn,18-29,2020,201,75,"0,099505","0,037129"
12,Skåne,1291,Simrishamn,30-39,1647,177,87,"0,107468","0,052823"
12,Skåne,1291,Simrishamn,40-49,1812,230,137,"0,126932","0,075607"
12,Skåne,1291,Simrishamn,50-59,2602,396,235,"0,152191","0,090315"
12,Skåne,1291,Simrishamn,60-69,3132,1210,242,"0,386335","0,077267"
12,Skåne,1291,Simrishamn,70-79,3260,2760,395,"0,846626","0,121166"
12,Skåne,1291,Simrishamn,80-89,1425,1322,851,"0,927719","0,597193"
12,Skåne,1291,Simrishamn,90 eller äldre,287,262,249,"0,912892","0,867596"
12,Skåne,1292,Ängelholm,18-29,5132,329,151,"0,064108","0,029423"
12,Skåne,1292,Ängelholm,30-39,5043,437,213,"0,086655","0,042237"
12,Skåne,1292,Ängelholm,40-49,5310,552,250,"0,103955","0,047081"
12,Skåne,1292,Ängelholm,50-59,5703,688,363,"0,120638","0,063651"
12,Skåne,1292,Ängelholm,60-69,4961,1736,365,"0,349929","0,073574"
12,Skåne,1292,Ängelholm,70-79,4967,3966,689,"0,798470","0,138716"
12,Skåne,1292,Ängelholm,80-89,2277,2022,1318,"0,888011","0,578832"
12,Skåne,1292,Ängelholm,90 eller äldre,593,529,458,"0,892074","0,772344"
12,Skåne,1293,Hässleholm,18-29,6976,516,219,"0,073968","0,031393"
12,Skåne,1293,Hässleholm,30-39,6182,534,297,"0,086380","0,048043"
12,Skåne,1293,Hässleholm,40-49,6135,602,356,"0,098126","0,058028"
12,Skåne,1293,Hässleholm,50-59,6898,801,503,"0,116121","0,072920"
12,Skåne,1293,Hässleholm,60-69,5951,2316,362,"0,389178","0,060830"
12,Skåne,1293,Hässleholm,70-79,5767,4801,752,"0,832495","0,130397"
12,Skåne,1293,Hässleholm,80-89,2803,2529,1722,"0,902248","0,614342"
12,Skåne,1293,Hässleholm,90 eller äldre,736,635,600,"0,862772","0,815217"
13,Halland,1315,Hylte,18-29,1311,72,57,"0,054920","0,043478"
13,Halland,1315,Hylte,30-39,1209,92,63,"0,076096","0,052109"
13,Halland,1315,Hylte,40-49,1226,99,73,"0,080750","0,059543"
13,Halland,1315,Hylte,50-59,1402,154,109,"0,109843","0,077746"
